,DATE,WEATHER
1031,2002-12-17,Cloudy
1032,2002-12-18,Rain
1033,2002-12-18,Cloudy
1034,2002-12-18,Cloudy
1035,2002-12-18,Cloudy
1036,2002-12-19,Rain
1037,2002-12-19,Fog
1038,2002-12-20,Fog
1039,2002-12-20,Snow
1040,2002-12-21,Snow
1041,2002-12-24,Snow
1042,2002-12-24,Fog
1043,2002-12-25,Snow
1044,2002-12-25,Fog
1045,2002-12-26,Sunny
1046,2002-12-27,Sunny
1047,2002-12-27,Fog
1048,2002-12-28,Sunny
1049,2002-12-28,Fog
1050,2002-12-29,Sunny
1051,2002-12-29,Fog
1052,2002-12-30,Rain
1053,2002-12-30,Fog
1054,2002-12-30,Fog
1055,2002-12-31,Fog
1056,2003-01-02,Snow
1057,2003-01-02,Fog
1058,2003-01-03,Snow
1059,2003-01-04,Fog
1060,2003-01-04,Snow
1061,2003-01-05,Fog
1062,2003-01-05,Fog
1063,2003-01-05,Snow
1064,2003-01-05,Fog
1065,2003-01-05,Fog
1066,2003-01-05,Fog
1067,2003-01-05,Fog
1068,2003-01-06,Snow
1069,2003-01-06,Fog
1070,2003-01-09,Snow
1071,2003-01-10,Fog
1072,2003-01-10,Snow
1073,2003-01-13,Snow
1074,2003-01-14,Snow
1075,2003-01-14,Fog
1076,2003-01-18,Fog
1077,2003-01-18,Snow
1078,2003-01-19,Fog
1079,2003-01-19,Snow
1080,2003-01-24,Snow
1081,2003-01-25,Snow
1082,2003-01-25,Fog
1083,2003-01-26,Fog
1084,2003-01-26,Snow
1085,2003-01-28,Fog
1086,2003-01-28,Snow
1087,2003-01-29,Fog
1088,2003-01-29,Snow
1089,2003-01-30,Sunny
1090,2003-01-31,Snow
1091,2003-01-31,Fog
1092,2003-01-31,Fog
1093,2003-01-31,Fog
1094,2003-01-31,Snow
1095,2003-02-01,Fog
1096,2003-02-01,Fog
1097,2003-02-01,Rain
1098,2003-02-01,Fog
1099,2003-02-02,Fog
1100,2003-02-02,Fog
1101,2003-02-02,Fog
1102,2003-02-02,Fog
1103,2003-02-02,Rain
1104,2003-02-03,Snow
1105,2003-02-03,Fog
1106,2003-02-03,Fog
1107,2003-02-03,Fog
1108,2003-02-04,Snow
1109,2003-02-04,Snow
1110,2003-02-07,Snow
1111,2003-02-07,Snow
1112,2003-02-08,Snow
1113,2003-02-08,Snow
1114,2003-02-09,Snow
1115,2003-02-10,Snow
1116,2003-02-11,Cloudy
1117,2003-02-11,Cloudy
1118,2003-02-11,Snow
1119,2003-02-13,Fog
1120,2003-02-14,Fog
1121,2003-02-14,Snow
1122,2003-02-15,Snow
1123,2003-02-17,Fog
1124,2003-02-17,Snow
1125,2003-02-18,Sunny
1126,2003-02-18,Fog
1127,2003-02-18,Fog
1128,2003-02-19,Sunny
1129,2003-02-19,Fog
1130,2003-02-20,Fog
1131,2003-02-21,Sunny
1132,2003-02-21,Fog
1133,2003-02-22,Fog
1134,2003-02-22,Snow
1135,2003-02-22,Fog
1136,2003-02-24,Snow
1137,2003-02-24,Fog
1138,2003-02-27,Sunny
1139,2003-02-28,Sunny
1140,2003-03-01,Snow
1141,2003-03-01,Fog
1142,2003-03-02,Snow
1143,2003-03-02,Fog
1144,2003-03-03,Snow
1145,2003-03-03,Fog
1146,2003-03-04,Snow
1147,2003-03-04,Snow
1148,2003-03-05,Snow
1149,2003-03-05,Fog
1150,2003-03-06,Snow
1151,2003-03-06,Fog
1152,2003-03-07,Fog
1153,2003-03-07,Sunny
1154,2003-03-08,Fog
1155,2003-03-08,Snow
1156,2003-03-12,Rain
1157,2003-03-12,Fog
1158,2003-03-13,Cloudy
1159,2003-03-13,Rain
1160,2003-03-14,Fog
1161,2003-03-15,Fog
1162,2003-03-15,Sunny
1163,2003-03-15,Fog
1164,2003-03-15,Fog
1165,2003-03-15,Fog
1166,2003-03-15,Fog
1167,2003-03-16,Fog
1168,2003-03-16,Sunny
1169,2003-03-16,Fog
1170,2003-03-16,Fog
1171,2003-03-16,Fog
1172,2003-03-17,Fog
1173,2003-03-17,Sunny
1174,2003-03-17,Fog
1175,2003-03-18,Fog
1176,2003-03-18,Fog
1177,2003-03-18,Fog
1178,2003-03-18,Sunny
1179,2003-03-18,Fog
1180,2003-03-19,Cloudy
1181,2003-03-19,Cloudy
1182,2003-03-19,Rain
1183,2003-03-20,Cloudy
1184,2003-03-20,Fog
1185,2003-03-20,Fog
1186,2003-03-20,Rain
1187,2003-03-20,Cloudy
1188,2003-03-20,Snow
1189,2003-03-21,Rain
1190,2003-03-23,Fog
1191,2003-03-24,Rain
1192,2003-03-25,Rain
1193,2003-03-26,Rain
1194,2003-03-27,Rain
1195,2003-03-28,Rain
1196,2003-03-28,Cloudy
1197,2003-03-29,Snow
1198,2003-03-30,Snow
1199,2003-03-31,Rain
1200,2003-04-02,Sunny
1201,2003-04-03,Rain
1202,2003-04-03,Cloudy
1203,2003-04-03,Cloudy
1204,2003-04-03,Cloudy
1205,2003-04-03,Fog
1206,2003-04-04,Cloudy
1207,2003-04-04,Rain
1208,2003-04-04,Cloudy
1209,2003-04-04,Snow
1210,2003-04-05,Cloudy
1211,2003-04-06,Snow
1212,2003-04-07,Fog
1213,2003-04-07,Snow
1214,2003-04-08,Snow
1215,2003-04-08,Snow
1216,2003-04-08,Snow
1217,2003-04-08,Fog
1218,2003-04-09,Snow
1219,2003-04-10,Snow
1220,2003-04-16,Rain
1221,2003-04-17,Fog
1222,2003-04-17,Rain
1223,2003-04-18,Fog
1224,2003-04-19,Fog
1225,2003-04-19,Rain
1226,2003-04-19,Cloudy
1227,2003-04-19,Cloudy
1228,2003-04-20,Fog
1229,2003-04-20,Rain
1230,2003-04-21,Fog
1231,2003-04-21,Rain
1232,2003-04-29,Rain
1233,2003-04-30,Cloudy
1234,2003-04-30,Cloudy
1235,2003-04-30,Snow
1236,2003-04-30,Rain
1237,2003-05-01,Snow
1238,2003-05-01,Rain
1239,2003-05-01,Cloudy
1240,2003-05-01,Cloudy
1241,2003-05-01,Cloudy
1242,2003-05-01,Fog
1243,2003-05-01,Cloudy
1244,2003-05-02,Cloudy
1245,2003-05-02,Rain
1246,2003-05-04,Cloudy
1247,2003-05-04,Cloudy
1248,2003-05-04,Cloudy
1249,2003-05-04,Rain
1250,2003-05-04,Cloudy
1251,2003-05-05,Cloudy
1252,2003-05-05,Rain
1253,2003-05-07,Rain
1254,2003-05-07,Fog
1255,2003-05-08,Rain
1256,2003-05-08,Cloudy
1257,2003-05-08,Cloudy
1258,2003-05-08,Cloudy
1259,2003-05-09,Rain
1260,2003-05-09,Cloudy
1261,2003-05-09,Cloudy
1262,2003-05-09,Snow
1263,2003-05-09,Cloudy
1264,2003-05-10,Rain
1265,2003-05-10,Cloudy
1266,2003-05-10,Cloudy
1267,2003-05-10,Snow
1268,2003-05-10,Cloudy
1269,2003-05-10,Cloudy
1270,2003-05-11,Cloudy
1271,2003-05-11,Rain
1272,2003-05-11,Cloudy
1273,2003-05-11,Cloudy
1274,2003-05-12,Cloudy
1275,2003-05-14,Rain
1276,2003-05-14,Fog
1277,2003-05-15,Cloudy
1278,2003-05-15,Fog
1279,2003-05-16,Fog
1280,2003-05-17,Fog
1281,2003-05-17,Sunny
1282,2003-05-19,Sunny
1283,2003-05-19,Cloudy
1284,2003-05-20,Cloudy
1285,2003-05-20,Rain
1286,2003-05-23,Rain
1287,2003-05-28,Cloudy
1288,2003-05-28,Rain
1289,2003-05-28,Cloudy
1290,2003-05-28,Snow
1291,2003-05-28,Snow
1292,2003-05-29,Fog
1293,2003-05-29,Cloudy
1294,2003-05-29,Rain
1295,2003-05-30,Cloudy
1296,2003-05-30,Rain
1297,2003-05-30,Cloudy
1298,2003-05-30,Cloudy
1299,2003-05-30,Cloudy
1300,2003-05-31,Rain
1301,2003-06-02,Fog
1302,2003-06-02,Rain
1303,2003-06-03,Fog
1304,2003-06-03,Rain
1305,2003-06-05,Rain
1306,2003-06-06,Fog
1307,2003-06-06,Rain
1308,2003-06-07,Fog
1309,2003-06-07,Cloudy
1310,2003-06-07,Sunny
1311,2003-06-08,Rain
1312,2003-06-08,Fog
1313,2003-06-10,Rain
1314,2003-06-11,Rain
1315,2003-06-11,Fog
1316,2003-06-11,Fog
1317,2003-06-12,Rain
1318,2003-06-12,Fog
1319,2003-06-13,Fog
1320,2003-06-13,Fog
1321,2003-06-13,Rain
1322,2003-06-14,Fog
1323,2003-06-14,Sunny
1324,2003-06-14,Fog
1325,2003-06-18,Cloudy
1326,2003-06-18,Cloudy
1327,2003-06-18,Snow
1328,2003-06-18,Rain
1329,2003-06-26,Rain
1330,2003-06-26,Fog
1331,2003-06-28,Rain
1332,2003-06-28,Cloudy
1333,2003-06-28,Cloudy
1334,2003-07-03,Cloudy
1335,2003-07-03,Rain
1336,2003-07-03,Cloudy
1337,2003-07-04,Rain
1338,2003-07-05,Cloudy
1339,2003-07-05,Snow
1340,2003-07-05,Cloudy
1341,2003-07-05,Cloudy
1342,2003-07-05,Rain
1343,2003-07-05,Cloudy
1344,2003-07-06,Snow
1345,2003-07-06,Cloudy
1346,2003-07-06,Cloudy
1347,2003-07-06,Rain
1348,2003-07-06,Cloudy
1349,2003-07-07,Snow
1350,2003-07-07,Cloudy
1351,2003-07-07,Cloudy
1352,2003-07-07,Cloudy
1353,2003-07-07,Cloudy
1354,2003-07-07,Rain
1355,2003-07-08,Cloudy
1356,2003-07-08,Cloudy
1357,2003-07-08,Cloudy
1358,2003-07-08,Rain
1359,2003-07-09,Rain
1360,2003-07-09,Cloudy
1361,2003-07-09,Cloudy
1362,2003-07-10,Cloudy
1363,2003-07-10,Rain
1364,2003-07-10,Cloudy
1365,2003-07-11,Cloudy
1366,2003-07-11,Rain
1367,2003-07-13,Rain
1368,2003-07-15,Rain
1369,2003-07-15,Snow
1370,2003-07-15,Cloudy
1371,2003-07-15,Cloudy
1372,2003-07-15,Snow
1373,2003-07-15,Cloudy
1374,2003-07-15,Snow
1375,2003-07-17,Snow
1376,2003-07-17,Cloudy
1377,2003-07-17,Snow
1378,2003-07-17,Snow
1379,2003-07-17,Snow
1380,2003-07-18,Cloudy
1381,2003-07-18,Cloudy
1382,2003-07-20,Rain
1383,2003-07-20,Cloudy
1384,2003-07-20,Cloudy
1385,2003-07-20,Cloudy
1386,2003-07-21,Rain
1387,2003-07-21,Cloudy
1388,2003-07-21,Cloudy
1389,2003-07-21,Cloudy
1390,2003-07-21,Cloudy
1391,2003-07-21,Cloudy
1392,2003-07-22,Fog
1393,2003-07-27,Cloudy
1394,2003-07-27,Rain
1395,2003-07-27,Cloudy
1396,2003-07-28,Rain
1397,2003-07-31,Cloudy
1398,2003-07-31,Fog
1399,2003-07-31,Cloudy
1400,2003-07-31,Cloudy
1401,2003-07-31,Rain
1402,2003-08-01,Snow
1403,2003-08-01,Cloudy
1404,2003-08-01,Cloudy
1405,2003-08-01,Snow
1406,2003-08-01,Cloudy
1407,2003-08-01,Snow
1408,2003-08-01,Snow
1409,2003-08-02,Cloudy
1410,2003-08-02,Cloudy
1411,2003-08-02,Rain
1412,2003-08-02,Snow
1413,2003-08-02,Cloudy
1414,2003-08-02,Cloudy
1415,2003-08-03,Cloudy
1416,2003-08-03,Rain
1417,2003-08-03,Snow
1418,2003-08-03,Cloudy
1419,2003-08-03,Cloudy
1420,2003-08-03,Cloudy
1421,2003-08-04,Fog
1422,2003-08-04,Sunny
1423,2003-08-04,Cloudy
1424,2003-08-05,Sunny
1425,2003-08-05,Fog
1426,2003-08-06,Cloudy
1427,2003-08-06,Cloudy
1428,2003-08-06,Rain
1429,2003-08-06,Snow
1430,2003-08-07,Fog
1431,2003-08-08,Fog
1432,2003-08-08,Rain
1433,2003-08-09,Fog
1434,2003-08-11,Cloudy
1435,2003-08-11,Rain
1436,2003-08-12,Rain
1437,2003-08-13,Sunny
1438,2003-08-13,Fog
1439,2003-08-14,Fog
1440,2003-08-14,Rain
1441,2003-08-15,Fog
1442,2003-08-15,Rain
1443,2003-08-15,Fog
1444,2003-08-15,Fog
1445,2003-08-16,Cloudy
1446,2003-08-16,Rain
1447,2003-08-17,Fog
1448,2003-08-18,Fog
1449,2003-08-20,Sunny
1450,2003-08-21,Fog
1451,2003-08-26,Cloudy
1452,2003-08-26,Cloudy
1453,2003-08-26,Cloudy
1454,2003-08-26,Cloudy
1455,2003-08-26,Rain
1456,2003-08-27,Fog
1457,2003-08-27,Fog
1458,2003-08-27,Sunny
1459,2003-08-29,Fog
1460,2003-08-31,Rain
1461,2003-08-31,Fog
1462,2003-09-01,Rain
1463,2003-09-01,Fog
1464,2003-09-02,Fog
1465,2003-09-02,Sunny
1466,2003-09-03,Fog
1467,2003-09-03,Fog
1468,2003-09-03,Fog
1469,2003-09-03,Sunny
1470,2003-09-09,Sunny
1471,2003-09-09,Fog
1472,2003-09-10,Fog
1473,2003-09-10,Sunny
1474,2003-09-10,Fog
1475,2003-09-11,Fog
1476,2003-09-11,Fog
1477,2003-09-11,Sunny
1478,2003-09-12,Rain
1479,2003-09-13,Rain
1480,2003-09-14,Fog
1481,2003-09-14,Rain
1482,2003-09-18,Sunny
1483,2003-09-19,Rain
1484,2003-09-21,Fog
1485,2003-09-21,Rain
1486,2003-09-22,Rain
1487,2003-09-22,Fog
1488,2003-09-24,Cloudy
1489,2003-09-24,Cloudy
1490,2003-09-24,Cloudy
1491,2003-09-24,Rain
1492,2003-09-26,Rain
1493,2003-09-26,Cloudy
1494,2003-09-26,Cloudy
1495,2003-09-26,Cloudy
1496,2003-09-27,Cloudy
1497,2003-09-27,Rain
1498,2003-09-28,Rain
1499,2003-09-29,Rain
1500,2003-09-30,Rain
1501,2003-10-03,Fog
1502,2003-10-03,Rain
1503,2003-10-09,Sunny
1504,2003-10-10,Fog
1505,2003-10-10,Fog
1506,2003-10-10,Sunny
1507,2003-10-10,Fog
1508,2003-10-10,Fog
1509,2003-10-11,Rain
1510,2003-10-11,Fog
1511,2003-10-11,Fog
1512,2003-10-11,Fog
1513,2003-10-12,Rain
1514,2003-10-12,Fog
1515,2003-10-13,Rain
1516,2003-10-14,Rain
1517,2003-10-14,Fog
1518,2003-10-24,Rain
1519,2003-10-24,Fog
1520,2003-10-25,Rain
1521,2003-10-27,Rain
1522,2003-10-28,Snow
1523,2003-10-28,Rain
1524,2003-10-28,Snow
1525,2003-10-29,Cloudy
1526,2003-10-29,Rain
1527,2003-10-31,Rain
1528,2003-11-01,Fog
1529,2003-11-01,Rain
1530,2003-11-02,Cloudy
1531,2003-11-02,Rain
1532,2003-11-03,Cloudy
1533,2003-11-03,Rain
1534,2003-11-03,Fog
1535,2003-11-04,Rain
1536,2003-11-04,Cloudy
1537,2003-11-04,Cloudy
1538,2003-11-04,Fog
1539,2003-11-04,Cloudy
1540,2003-11-05,Cloudy
1541,2003-11-08,Snow
1542,2003-11-10,Rain
1543,2003-11-10,Fog
1544,2003-11-11,Fog
1545,2003-11-11,Fog
1546,2003-11-11,Rain
1547,2003-11-12,Fog
1548,2003-11-12,Cloudy
1549,2003-11-12,Fog
1550,2003-11-12,Sunny
1551,2003-11-12,Cloudy
1552,2003-11-12,Cloudy
1553,2003-11-13,Cloudy
1554,2003-11-14,Rain
1555,2003-11-15,Fog
1556,2003-11-15,Fog
1557,2003-11-15,Rain
1558,2003-11-15,Fog
1559,2003-11-15,Fog
1560,2003-11-16,Fog
1561,2003-11-16,Rain
1562,2003-11-16,Fog
1563,2003-11-16,Fog
1564,2003-11-16,Fog
1565,2003-11-17,Fog
1566,2003-11-17,Rain
1567,2003-11-17,Fog
1568,2003-11-17,Fog
1569,2003-11-17,Fog
1570,2003-11-17,Fog
1571,2003-11-18,Fog
1572,2003-11-18,Rain
1573,2003-11-22,Rain
1574,2003-11-22,Fog
1575,2003-11-23,Fog
1576,2003-11-23,Cloudy
1577,2003-11-23,Rain
1578,2003-11-24,Snow
1579,2003-11-26,Rain
1580,2003-11-26,Fog
1581,2003-11-27,Rain
1582,2003-11-27,Fog
1583,2003-11-27,Fog
1584,2003-11-27,Fog
1585,2003-11-28,Snow
1586,2003-12-04,Rain
1587,2003-12-04,Snow
1588,2003-12-04,Fog
1589,2003-12-05,Fog
1590,2003-12-05,Snow
1591,2003-12-07,Sunny
1592,2003-12-08,Fog
1593,2003-12-08,Sunny
1594,2003-12-08,Fog
1595,2003-12-09,Rain
1596,2003-12-09,Fog
1597,2003-12-10,Snow
1598,2003-12-10,Fog
1599,2003-12-13,Fog
1600,2003-12-13,Snow
1601,2003-12-14,Fog
1602,2003-12-14,Snow
1603,2003-12-15,Sunny
1604,2003-12-16,Fog
1605,2003-12-16,Snow
1606,2003-12-17,Snow
1607,2003-12-17,Fog
1608,2003-12-18,Snow
1609,2003-12-18,Fog
1610,2003-12-19,Snow
1611,2003-12-22,Fog
1612,2003-12-22,Rain
1613,2003-12-23,Fog
1614,2003-12-23,Snow
1615,2003-12-24,Snow
1616,2003-12-28,Fog
1617,2003-12-28,Rain
1618,2003-12-29,Snow
1619,2003-12-30,Snow
1620,2004-01-01,Rain
1621,2004-01-02,Fog
1622,2004-01-02,Fog
1623,2004-01-02,Fog
1624,2004-01-02,Fog
1625,2004-01-02,Rain
1626,2004-01-03,Fog
1627,2004-01-03,Snow
1628,2004-01-04,Fog
1629,2004-01-04,Snow
1630,2004-01-05,Fog
1631,2004-01-05,Snow
1632,2004-01-08,Snow
1633,2004-01-09,Snow
1634,2004-01-10,Snow
1635,2004-01-12,Snow
1636,2004-01-14,Snow
1637,2004-01-14,Fog
1638,2004-01-15,Snow
1639,2004-01-15,Snow
1640,2004-01-16,Snow
1641,2004-01-16,Snow
1642,2004-01-16,Snow
1643,2004-01-17,Snow
1644,2004-01-17,Snow
1645,2004-01-17,Snow
1646,2004-01-17,Snow
1647,2004-01-17,Snow
1648,2004-01-17,Snow
1649,2004-01-23,Snow
1650,2004-01-23,Fog
1651,2004-01-24,Snow
1652,2004-01-24,Fog
1653,2004-01-25,Snow
1654,2004-01-25,Fog
1655,2004-01-26,Snow
1656,2004-01-26,Fog
1657,2004-01-27,Snow
1658,2004-01-27,Fog
1659,2004-01-28,Snow
1660,2004-01-29,Snow
1661,2004-01-29,Fog
1662,2004-02-02,Snow
1663,2004-02-02,Snow
1664,2004-02-02,Snow
1665,2004-02-03,Fog
1666,2004-02-03,Snow
1667,2004-02-05,Fog
1668,2004-02-05,Snow
1669,2004-02-06,Fog
1670,2004-02-06,Snow
1671,2004-02-07,Fog
1672,2004-02-07,Snow
1673,2004-02-08,Fog
1674,2004-02-08,Snow
1675,2004-02-09,Fog
1676,2004-02-09,Snow
1677,2004-02-10,Snow
1678,2004-02-15,Snow
1679,2004-02-17,Fog
1680,2004-02-17,Sunny
1681,2004-02-18,Sunny
1682,2004-02-18,Fog
1683,2004-02-18,Fog
1684,2004-02-19,Sunny
1685,2004-02-19,Fog
1686,2004-02-19,Fog
1687,2004-02-20,Snow
1688,2004-02-20,Fog
1689,2004-02-21,Snow
1690,2004-02-21,Fog
1691,2004-02-22,Rain
1692,2004-02-23,Rain
1693,2004-02-23,Fog
1694,2004-02-24,Fog
1695,2004-02-24,Rain
1696,2004-02-26,Sunny
1697,2004-02-27,Sunny
1698,2004-02-28,Sunny
1699,2004-02-29,Rain
1700,2004-03-01,Cloudy
1701,2004-03-01,Cloudy
1702,2004-03-01,Cloudy
1703,2004-03-01,Rain
1704,2004-03-01,Snow
1705,2004-03-01,Snow
1706,2004-03-02,Rain
1707,2004-03-02,Cloudy
1708,2004-03-03,Fog
1709,2004-03-03,Rain
1710,2004-03-04,Fog
1711,2004-03-04,Fog
1712,2004-03-04,Rain
1713,2004-03-05,Cloudy
1714,2004-03-05,Cloudy
1715,2004-03-05,Rain
1716,2004-03-05,Cloudy
1717,2004-03-06,Rain
1718,2004-03-07,Rain
1719,2004-03-09,Snow
1720,2004-03-10,Rain
1721,2004-03-11,Snow
1722,2004-03-12,Snow
1723,2004-03-13,Rain
1724,2004-03-14,Rain
1725,2004-03-15,Fog
1726,2004-03-15,Snow
1727,2004-03-16,Snow
1728,2004-03-16,Fog
1729,2004-03-17,Snow
1730,2004-03-17,Fog
1731,2004-03-18,Snow
1732,2004-03-19,Sunny
1733,2004-03-19,Fog
1734,2004-03-19,Cloudy
1735,2004-03-20,Cloudy
1736,2004-03-20,Cloudy
1737,2004-03-20,Rain
1738,2004-03-21,Snow
1739,2004-03-24,Snow
1740,2004-03-25,Fog
1741,2004-03-25,Rain
1742,2004-03-26,Fog
1743,2004-03-26,Rain
1744,2004-03-27,Sunny
1745,2004-03-27,Fog
1746,2004-03-27,Fog
1747,2004-03-28,Rain
1748,2004-03-28,Cloudy
1749,2004-03-28,Cloudy
1750,2004-03-29,Cloudy
1751,2004-03-31,Rain
1752,2004-04-01,Snow
1753,2004-04-09,Sunny
1754,2004-04-11,Sunny
1755,2004-04-15,Rain
1756,2004-04-17,Cloudy
1757,2004-04-17,Cloudy
1758,2004-04-17,Rain
1759,2004-04-17,Cloudy
1760,2004-04-18,Rain
1761,2004-04-20,Cloudy
1762,2004-04-20,Cloudy
1763,2004-04-20,Rain
1764,2004-04-21,Rain
1765,2004-04-24,Rain
1766,2004-04-24,Fog
1767,2004-04-25,Fog
1768,2004-04-25,Rain
1769,2004-04-26,Sunny
1770,2004-04-29,Fog
1771,2004-04-29,Rain
1772,2004-04-30,Rain
1773,2004-04-30,Fog
1774,2004-05-01,Fog
1775,2004-05-01,Fog
1776,2004-05-01,Cloudy
1777,2004-05-01,Rain
1778,2004-05-04,Rain
1779,2004-05-07,Cloudy
1780,2004-05-07,Rain
1781,2004-05-07,Cloudy
1782,2004-05-07,Cloudy
1783,2004-05-08,Fog
1784,2004-05-09,Cloudy
1785,2004-05-09,Cloudy
1786,2004-05-09,Rain
1787,2004-05-09,Cloudy
1788,2004-05-09,Cloudy
1789,2004-05-10,Rain
1790,2004-05-10,Cloudy
1791,2004-05-10,Fog
1792,2004-05-11,Fog
1793,2004-05-11,Sunny
1794,2004-05-12,Cloudy
1795,2004-05-12,Rain
1796,2004-05-12,Cloudy
1797,2004-05-13,Cloudy
1798,2004-05-13,Rain
1799,2004-05-13,Cloudy
1800,2004-05-14,Fog
1801,2004-05-14,Cloudy
1802,2004-05-14,Cloudy
1803,2004-05-14,Rain
1804,2004-05-15,Fog
1805,2004-05-17,Rain
1806,2004-05-17,Cloudy
1807,2004-05-18,Cloudy
1808,2004-05-18,Rain
1809,2004-05-18,Cloudy
1810,2004-05-18,Cloudy
1811,2004-05-19,Sunny
1812,2004-05-20,Rain
1813,2004-05-20,Cloudy
1814,2004-05-20,Cloudy
1815,2004-05-21,Snow
1816,2004-05-21,Cloudy
1817,2004-05-21,Cloudy
1818,2004-05-21,Cloudy
1819,2004-05-21,Cloudy
1820,2004-05-21,Cloudy
1821,2004-05-22,Cloudy
1822,2004-05-22,Cloudy
1823,2004-05-22,Cloudy
1824,2004-05-22,Cloudy
1825,2004-05-22,Rain
1826,2004-05-22,Cloudy
1827,2004-05-23,Rain
1828,2004-05-23,Cloudy
1829,2004-05-23,Cloudy
1830,2004-05-23,Cloudy
1831,2004-05-24,Cloudy
1832,2004-05-24,Rain
1833,2004-05-24,Cloudy
1834,2004-05-25,Rain
1835,2004-05-25,Cloudy
1836,2004-05-25,Cloudy
1837,2004-05-27,Rain
1838,2004-05-29,Rain
1839,2004-05-30,Cloudy
1840,2004-05-30,Cloudy
1841,2004-05-30,Cloudy
1842,2004-05-30,Rain
1843,2004-05-30,Cloudy
1844,2004-05-31,Cloudy
1845,2004-05-31,Cloudy
1846,2004-05-31,Rain
1847,2004-05-31,Cloudy
1848,2004-06-01,Cloudy
1849,2004-06-01,Rain
1850,2004-06-02,Rain
1851,2004-06-02,Fog
1852,2004-06-09,Cloudy
1853,2004-06-09,Rain
1854,2004-06-10,Cloudy
1855,2004-06-10,Cloudy
1856,2004-06-10,Rain
1857,2004-06-11,Cloudy
1858,2004-06-11,Cloudy
1859,2004-06-11,Rain
1860,2004-06-12,Cloudy
1861,2004-06-12,Cloudy
1862,2004-06-12,Cloudy
1863,2004-06-12,Rain
1864,2004-06-12,Cloudy
1865,2004-06-13,Sunny
1866,2004-06-14,Rain
1867,2004-06-14,Cloudy
1868,2004-06-14,Cloudy
1869,2004-06-15,Cloudy
1870,2004-06-16,Fog
1871,2004-06-16,Fog
1872,2004-06-17,Rain
1873,2004-06-18,Rain
1874,2004-06-21,Rain
1875,2004-06-21,Cloudy
1876,2004-06-21,Cloudy
1877,2004-06-22,Cloudy
1878,2004-06-23,Rain
1879,2004-06-23,Cloudy
1880,2004-06-24,Rain
1881,2004-06-27,Rain
1882,2004-06-28,Fog
1883,2004-06-28,Rain
1884,2004-07-03,Cloudy
1885,2004-07-03,Rain
1886,2004-07-03,Cloudy
1887,2004-07-04,Rain
1888,2004-07-04,Fog
1889,2004-07-05,Cloudy
1890,2004-07-05,Rain
1891,2004-07-06,Rain
1892,2004-07-06,Cloudy
1893,2004-07-06,Cloudy
1894,2004-07-07,Fog
1895,2004-07-07,Rain
1896,2004-07-09,Rain
1897,2004-07-09,Cloudy
1898,2004-07-09,Cloudy
1899,2004-07-10,Fog
1900,2004-07-10,Cloudy
1901,2004-07-10,Rain
1902,2004-07-11,Rain
1903,2004-07-17,Rain
1904,2004-07-21,Cloudy
1905,2004-07-21,Cloudy
1906,2004-07-21,Cloudy
1907,2004-07-21,Rain
1908,2004-07-22,Cloudy
1909,2004-07-22,Cloudy
1910,2004-07-22,Rain
1911,2004-07-26,Fog
1912,2004-07-26,Rain
1913,2004-07-27,Rain
1914,2004-07-30,Fog
1915,2004-07-30,Rain
1916,2004-07-31,Fog
1917,2004-07-31,Fog
1918,2004-07-31,Rain
1919,2004-08-02,Cloudy
1920,2004-08-03,Cloudy
1921,2004-08-03,Cloudy
1922,2004-08-03,Rain
1923,2004-08-03,Cloudy
1924,2004-08-03,Cloudy
1925,2004-08-04,Cloudy
1926,2004-08-04,Cloudy
1927,2004-08-04,Rain
1928,2004-08-10,Rain
1929,2004-08-11,Rain
1930,2004-08-12,Rain
1931,2004-08-17,Cloudy
1932,2004-08-17,Rain
1933,2004-08-18,Cloudy
1934,2004-08-18,Fog
1935,2004-08-18,Fog
1936,2004-08-18,Cloudy
1937,2004-08-18,Rain
1938,2004-08-18,Cloudy
1939,2004-08-18,Fog
1940,2004-08-19,Rain
1941,2004-08-19,Cloudy
1942,2004-08-20,Rain
1943,2004-08-24,Cloudy
1944,2004-08-24,Rain
1945,2004-08-24,Cloudy
1946,2004-08-24,Cloudy
1947,2004-08-25,Cloudy
1948,2004-08-25,Cloudy
1949,2004-08-25,Cloudy
1950,2004-08-25,Rain
1951,2004-08-25,Cloudy
1952,2004-08-26,Rain
1953,2004-08-26,Cloudy
1954,2004-08-26,Cloudy
1955,2004-08-26,Cloudy
1956,2004-08-27,Rain
1957,2004-08-27,Cloudy
1958,2004-08-27,Cloudy
1959,2004-08-27,Cloudy
1960,2004-08-28,Cloudy
1961,2004-08-28,Rain
1962,2004-08-28,Cloudy
1963,2004-08-28,Cloudy
1964,2004-08-28,Cloudy
1965,2004-08-30,Sunny
1966,2004-08-31,Sunny
1967,2004-09-01,Sunny
1968,2004-09-03,Fog
1969,2004-09-03,Fog
1970,2004-09-03,Sunny
1971,2004-09-04,Fog
1972,2004-09-04,Sunny
1973,2004-09-04,Fog
1974,2004-09-04,Fog
1975,2004-09-05,Sunny
1976,2004-09-05,Fog
1977,2004-09-06,Fog
1978,2004-09-06,Rain
1979,2004-09-09,Fog
1980,2004-09-12,Fog
1981,2004-09-12,Sunny
1982,2004-09-13,Fog
1983,2004-09-13,Fog
1984,2004-09-15,Cloudy
1985,2004-09-15,Rain
1986,2004-09-15,Cloudy
1987,2004-09-15,Cloudy
